Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE9012016,1993.02,675.5922513,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.03,676.1901212,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.04,674.3965135,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.05,681.5709443,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.06,674.9943824,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.07,677.9837289,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.08,677.3858591,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.09,680.9730745,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.1,685.7560287,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.11,684.5602899,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1993.12,679.1794668,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.01,679.1794668,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.02,672.3876724,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.03,666.2750575,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.04,673.0668519,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.05,663.5583393,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.06,668.3125961,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.07,669.6709542,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.08,658.8040835,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.09,647.2580323,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.1,656.7665449,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.11,661.5208007,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1994.12,662.1999803,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.01,666.2750575,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.02,650.6539291,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.03,653.3706472,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.04,651.3331086,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.05,647.2580323,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.06,664.9166984,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.07,663.5583393,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.08,653.3706472,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.09,652.0122882,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.1,656.0873654,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.11,652.6914677,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1995.12,655.4081858,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.01,654.7290063,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.02,656.7665449,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.03,658.8040835,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.04,662.1999803,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.05,662.8791598,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.06,662.1999803,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.07,660.8416212,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.08,654.0498268,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.09,662.1999803,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.1,664.9166984,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.11,661.5208007,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1996.12,662.1999803,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.01,653.3706472,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.02,656.0873654,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.03,658.8040835,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.04,654.0498268,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.05,661.5208007,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.06,662.8791598,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.07,660.1624417,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.08,660.8416212,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.09,660.1624417,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.1,657.4457244,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.11,656.7665449,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1997.12,652.6914677,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.01,651.3331086,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.02,652.6914677,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.03,662.8791598,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.04,649.2955709,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.05,666.954237,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.06,677.8211077,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.07,671.7084928,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.08,676.4627496,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.09,671.0293133,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.1,675.1043905,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.11,681.8961849,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1998.12,678.5002873,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.01,673.7460314,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.02,676.4627496,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.03,675.1043905,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.04,681.8961849,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.05,673.0668519,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.06,676.4627496,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.07,677.1392118,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.08,675.1098241,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.09,686.6096903,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.1,680.521526,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.11,681.8744515,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,1999.12,675.7862864,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.01,679.8450628,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.02,678.4921373,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.03,685.933228,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.04,679.1686005,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.05,680.521526,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.06,675.7862864,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.07,687.9626158,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.08,696.0801688,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.09,711.6388124,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.1,710.9623492,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.11,721.1092908,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2000.12,738.0208591,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.01,742.0796355,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.02,741.4031732,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.03,743.432561,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.04,742.0796355,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.05,775.9027738,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.06,780.6380126,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.07,800.931895,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.08,814.4611499,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.09,845.5784363,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.1,854.3724524,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.11,859.1076912,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2001.12,860.4606167,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.01,867.9017074,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.02,865.8723187,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.03,878.7251113,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.04,871.9604838,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.05,878.7251113,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.06,857.7547657,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.07,848.9607504,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.08,872.6369461,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.09,872.6369461,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.1,869.2546329,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.11,867.2252442,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2002.12,877.3721858,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.01,879.4015736,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.02,892.2543662,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.03,878.0486481,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.04,869.9310952,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.05,864.5193932,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.06,882.1074246,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.07,879.4015736,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.08,878.0486481,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.09,871.2840206,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.1,875.3427971,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.11,869.2546329,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2003.12,876.0192603,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.01,875.3427971,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.02,860.4606167,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.03,872.6369461,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.04,871.9604838,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.05,858.4312289,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.06,861.1370799,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.07,857.0783034,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.08,857.7547657,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.09,859.1076912,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.1,866.5487819,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.11,869.2546329,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2004.12,869.9310952,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.01,876.6957226,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.02,882.7838878,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.03,885.4897388,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.04,871.2840206,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.05,892.2543662,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.06,862.4900054,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.07,886.1662011,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.08,883.4603501,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.09,885.4897388,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.1,890.9014408,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.11,895.6366795,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2005.12,904.4306957,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.01,905.1071589,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.02,913.9011741,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.03,914.5776373,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.04,917.2834883,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.05,916.6070251,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.06,897.6660682,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.07,914.7217235,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.08,900.3590664,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.09,919.2100539,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.1,920.1077199,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.11,929.9820467,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2006.12,918.3123878,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.01,919.2100539,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.02,930.8797127,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.03,938.0610413,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.04,922.8007181,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.05,947.037702,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.06,931.7773788,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
CPIM.SE9012016,2007.07,921.005386,FINAL,Index,Consumers Price Index - CPI,Food Price Index Level 4 Sections for New Zealand,"Preserved, prepared and processed meat"
